Year,Cause,Age_Range,ISO_Code,Sex,Deaths,Age_and_Sex_Population,Country
2018,Mental and behavioural disorders due to psychoactive substance use,85-89,ITA,All,20,1355875,Italy
2018,Mental and behavioural disorders due to psychoactive substance use,90-94,ITA,All,7,591358,Italy
2018,Mental and behavioural disorders due to psychoactive substance use,95+,ITA,All,3,159468,Italy
2018,Mental and behavioural disorders due to psychoactive substance use,All,ITA,All,435,59877221,Italy
2018,Mental and behavioural disorders due to psychoactive substance use,Unknown,ITA,All,0,0,Italy
2019,Intentional self-harm,0,ITA,All,0,409965,Italy
2019,Intentional self-harm,1,ITA,All,0,430027,Italy
2019,Intentional self-harm,14-Oct,ITA,All,8,2838378,Italy
2019,Intentional self-harm,15-19,ITA,All,75,2864035,Italy
2019,Intentional self-harm,2,ITA,All,0,450443,Italy
2019,Intentional self-harm,20-24,ITA,All,124,2956614,Italy
2019,Intentional self-harm,25-29,ITA,All,142,3087037,Italy
2019,Intentional self-harm,3,ITA,All,0,467968,Italy
2019,Intentional self-harm,30-34,ITA,All,171,3254294,Italy
2019,Intentional self-harm,35-39,ITA,All,173,3527722,Italy
2019,Intentional self-harm,4,ITA,All,0,482122,Italy
2019,Intentional self-harm,40-44,ITA,All,297,4098017,Italy
2019,Intentional self-harm,45-49,ITA,All,355,4721134,Italy
2019,Intentional self-harm,9-May,ITA,All,0,2603149,Italy
2019,Intentional self-harm,50-54,ITA,All,398,4847190,Italy
2019,Intentional self-harm,55-59,ITA,All,387,4580728,Italy
2019,Intentional self-harm,60-64,ITA,All,306,3919724,Italy
2019,Intentional self-harm,65-69,ITA,All,255,3472674,Italy
2019,Intentional self-harm,70-74,ITA,All,267,3382766,Italy
2019,Intentional self-harm,75-79,ITA,All,253,2595612,Italy
2019,Intentional self-harm,80-84,ITA,All,244,2254750,Italy
2019,Intentional self-harm,85-89,ITA,All,190,1396363,Italy
2019,Intentional self-harm,90-94,ITA,All,65,623009,Italy
2019,Intentional self-harm,95+,ITA,All,15,175139,Italy
2019,Intentional self-harm,All,ITA,All,3725,59438851,Italy
2019,Intentional self-harm,Unknown,ITA,All,0,0,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,0,ITA,All,0,409965,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,1,ITA,All,0,430027,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,14-Oct,ITA,All,0,2838378,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,15-19,ITA,All,1,2864035,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,2,ITA,All,0,450443,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,20-24,ITA,All,2,2956614,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,25-29,ITA,All,10,3087037,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,3,ITA,All,0,467968,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,30-34,ITA,All,10,3254294,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,35-39,ITA,All,24,3527722,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,4,ITA,All,0,482122,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,40-44,ITA,All,30,4098017,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,45-49,ITA,All,32,4721134,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,9-May,ITA,All,0,2603149,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,50-54,ITA,All,74,4847190,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,55-59,ITA,All,49,4580728,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,60-64,ITA,All,47,3919724,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,65-69,ITA,All,39,3472674,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,70-74,ITA,All,34,3382766,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,75-79,ITA,All,30,2595612,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,80-84,ITA,All,30,2254750,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,85-89,ITA,All,7,1396363,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,90-94,ITA,All,6,623009,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,95+,ITA,All,1,175139,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,All,ITA,All,427,59438851,Italy
2019,Mental and behavioural disorders due to psychoactive substance use,Unknown,ITA,All,1,0,Italy
2017,Intentional self-harm,0,JPN,All,0,947473,Japan
2017,Intentional self-harm,1,JPN,All,0,985201,Japan
2017,Intentional self-harm,14-Oct,JPN,All,100,5382237,Japan
2017,Intentional self-harm,15-19,JPN,All,460,5897510,Japan
2017,Intentional self-harm,2,JPN,All,0,946328,Japan
2017,Intentional self-harm,20-24,JPN,All,1054,5920430,Japan
2017,Intentional self-harm,25-29,JPN,All,1049,5999128,Japan
2017,Intentional self-harm,3,JPN,All,0,959789,Japan
2017,Intentional self-harm,30-34,JPN,All,1280,6881849,Japan
2017,Intentional self-harm,35-39,JPN,All,1366,7683340,Japan
2017,Intentional self-harm,4,JPN,All,0,997388,Japan
2017,Intentional self-harm,40-44,JPN,All,1628,9279951,Japan
2017,Intentional self-harm,45-49,JPN,All,1872,9298682,Japan
2017,Intentional self-harm,9-May,JPN,All,0,5191428,Japan
2017,Intentional self-harm,50-54,JPN,All,1830,8030037,Japan
2017,Intentional self-harm,55-59,JPN,All,1643,7503301,Japan
2017,Intentional self-harm,60-64,JPN,All,1418,7737170,Japan
2017,Intentional self-harm,65-69,JPN,All,1768,9868230,Japan
2017,Intentional self-harm,70-74,JPN,All,1487,7711771,Japan
2017,Intentional self-harm,75-79,JPN,All,1297,6711640,Japan
2017,Intentional self-harm,80-84,JPN,All,1107,5277140,Japan
2017,Intentional self-harm,85-89,JPN,All,661,3387870,Japan
2017,Intentional self-harm,90-94,JPN,All,305,1579000,Japan
2017,Intentional self-harm,95+,JPN,All,92,472000,Japan
2017,Intentional self-harm,All,JPN,All,20465,124648471,Japan
2017,Intentional self-harm,Unknown,JPN,All,48,0,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,0,JPN,All,0,947473,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,1,JPN,All,0,985201,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,14-Oct,JPN,All,0,5382237,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,15-19,JPN,All,0,5897510,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,2,JPN,All,0,946328,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,20-24,JPN,All,0,5920430,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,25-29,JPN,All,0,5999128,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,3,JPN,All,0,959789,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,30-34,JPN,All,0,6881849,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,35-39,JPN,All,7,7683340,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,4,JPN,All,0,997388,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,40-44,JPN,All,10,9279951,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,45-49,JPN,All,20,9298682,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,9-May,JPN,All,0,5191428,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,50-54,JPN,All,22,8030037,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,55-59,JPN,All,41,7503301,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,60-64,JPN,All,46,7737170,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,65-69,JPN,All,75,9868230,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,70-74,JPN,All,58,7711771,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,75-79,JPN,All,50,6711640,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,80-84,JPN,All,29,5277140,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,85-89,JPN,All,16,3387870,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,90-94,JPN,All,6,1579000,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,95+,JPN,All,0,472000,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,All,JPN,All,380,124648471,Japan
2017,Mental and behavioural disorders due to psychoactive substance use,Unknown,JPN,All,0,0,Japan
2018,Intentional self-harm,0,JPN,All,0,926202,Japan
2018,Intentional self-harm,1,JPN,All,0,946121,Japan
2018,Intentional self-harm,14-Oct,JPN,All,99,5338375,Japan
2018,Intentional self-harm,15-19,JPN,All,503,5803056,Japan
2018,Intentional self-harm,2,JPN,All,0,984571,Japan
2018,Intentional self-harm,20-24,JPN,All,1045,5963102,Japan
2018,Intentional self-harm,25-29,JPN,All,1059,5893367,Japan
2018,Intentional self-harm,3,JPN,All,0,946174,Japan
2018,Intentional self-harm,30-34,JPN,All,1235,6690447,Japan
2018,Intentional self-harm,35-39,JPN,All,1288,7483085,Japan
2018,Intentional self-harm,4,JPN,All,0,959446,Japan
2018,Intentional self-harm,40-44,JPN,All,1574,8925616,Japan
2018,Intentional self-harm,45-49,JPN,All,1816,9506041,Japan
2018,Intentional self-harm,9-May,JPN,All,0,5120025,Japan
2018,Intentional self-harm,50-54,JPN,All,1854,8228969,Japan
2018,Intentional self-harm,55-59,JPN,All,1561,7554378,Japan
2018,Intentional self-harm,60-64,JPN,All,1351,7521408,Japan
2018,Intentional self-harm,65-69,JPN,All,1569,9314416,Japan
2018,Intentional self-harm,70-74,JPN,All,1495,8195221,Japan
2018,Intentional self-harm,75-79,JPN,All,1360,6904067,Japan
2018,Intentional self-harm,80-84,JPN,All,1102,5330212,Japan
2018,Intentional self-harm,85-89,JPN,All,708,3505515,Japan
2018,Intentional self-harm,90-94,JPN,All,292,1672000,Japan
2018,Intentional self-harm,95+,JPN,All,73,507000,Japan
2018,Intentional self-harm,All,JPN,All,20031,124218285,Japan
2018,Intentional self-harm,Unknown,JPN,All,47,0,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,0,JPN,All,0,926202,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,1,JPN,All,0,946121,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,14-Oct,JPN,All,0,5338375,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,15-19,JPN,All,0,5803056,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,2,JPN,All,0,984571,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,20-24,JPN,All,0,5963102,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,25-29,JPN,All,0,5893367,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,3,JPN,All,0,946174,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,30-34,JPN,All,1,6690447,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,35-39,JPN,All,3,7483085,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,4,JPN,All,0,959446,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,40-44,JPN,All,10,8925616,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,45-49,JPN,All,14,9506041,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,9-May,JPN,All,0,5120025,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,50-54,JPN,All,31,8228969,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,55-59,JPN,All,38,7554378,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,60-64,JPN,All,45,7521408,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,65-69,JPN,All,73,9314416,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,70-74,JPN,All,62,8195221,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,75-79,JPN,All,51,6904067,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,80-84,JPN,All,48,5330212,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,85-89,JPN,All,17,3505515,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,90-94,JPN,All,6,1672000,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,95+,JPN,All,0,507000,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,All,JPN,All,399,124218285,Japan
2018,Mental and behavioural disorders due to psychoactive substance use,Unknown,JPN,All,0,0,Japan
2019,Intentional self-harm,0,JPN,All,0,877243,Japan
2019,Intentional self-harm,1,JPN,All,0,925157,Japan
2019,Intentional self-harm,14-Oct,JPN,All,90,5293741,Japan
2019,Intentional self-harm,15-19,JPN,All,563,5706558,Japan
2019,Intentional self-harm,2,JPN,All,0,945513,Japan
2019,Intentional self-harm,20-24,JPN,All,1040,5960242,Japan
2019,Intentional self-harm,25-29,JPN,All,989,5862140,Japan
2019,Intentional self-harm,3,JPN,All,0,984617,Japan
2019,Intentional self-harm,30-34,JPN,All,1145,6474878,Japan
2019,Intentional self-harm,35-39,JPN,All,1287,7328763,Japan
2019,Intentional self-harm,4,JPN,All,0,946004,Japan
2019,Intentional self-harm,40-44,JPN,All,1498,8540311,Japan
2019,Intentional self-harm,45-49,JPN,All,1825,9640216,Japan
2019,Intentional self-harm,9-May,JPN,All,0,5030788,Japan
2019,Intentional self-harm,50-54,JPN,All,1748,8429352,Japan
2019,Intentional self-harm,55-59,JPN,All,1562,7606165,Japan
2019,Intentional self-harm,60-64,JPN,All,1352,7450572,Japan
2019,Intentional self-harm,65-69,JPN,All,1416,8653715,Japan
2019,Intentional self-harm,70-74,JPN,All,1514,8644616,Japan
2019,Intentional self-harm,75-79,JPN,All,1303,7211769,Japan
2019,Intentional self-harm,80-84,JPN,All,1042,5310386,Japan
2019,Intentional self-harm,85-89,JPN,All,671,3602984,Japan
2019,Intentional self-harm,90-94,JPN,All,291,1758000,Japan
2019,Intentional self-harm,95+,JPN,All,53,548000,Japan
2019,Intentional self-harm,All,JPN,All,19425,123731176,Japan
2019,Intentional self-harm,Unknown,JPN,All,36,0,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,0,JPN,All,0,877243,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,1,JPN,All,0,925157,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,14-Oct,JPN,All,0,5293741,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,15-19,JPN,All,0,5706558,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,2,JPN,All,0,945513,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,20-24,JPN,All,0,5960242,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,25-29,JPN,All,0,5862140,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,3,JPN,All,0,984617,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,30-34,JPN,All,3,6474878,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,35-39,JPN,All,6,7328763,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,4,JPN,All,0,946004,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,40-44,JPN,All,4,8540311,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,45-49,JPN,All,19,9640216,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,9-May,JPN,All,0,5030788,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,50-54,JPN,All,20,8429352,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,55-59,JPN,All,32,7606165,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,60-64,JPN,All,54,7450572,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,65-69,JPN,All,68,8653715,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,70-74,JPN,All,54,8644616,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,75-79,JPN,All,48,7211769,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,80-84,JPN,All,43,5310386,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,85-89,JPN,All,24,3602984,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,90-94,JPN,All,7,1758000,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,95+,JPN,All,0,548000,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,All,JPN,All,382,123731176,Japan
2019,Mental and behavioural disorders due to psychoactive substance use,Unknown,JPN,All,0,0,Japan
2020,Intentional self-harm,0,JPN,All,0,820767,Japan
2020,Intentional self-harm,1,JPN,All,0,854691,Japan
2020,Intentional self-harm,14-Oct,JPN,All,122,5314777,Japan
2020,Intentional self-harm,15-19,JPN,All,641,5618948,Japan
2020,Intentional self-harm,2,JPN,All,0,898601,Japan
2020,Intentional self-harm,20-24,JPN,All,1243,5915893,Japan
2020,Intentional self-harm,25-29,JPN,All,1172,5951370,Japan
2020,Intentional self-harm,3,JPN,All,0,922359,Japan
2020,Intentional self-harm,30-34,JPN,All,1192,6363470,Japan
2020,Intentional self-harm,35-39,JPN,All,1323,7228540,Japan
2020,Intentional self-harm,4,JPN,All,0,961834,Japan
2020,Intentional self-harm,40-44,JPN,All,1578,8260105,Japan
2020,Intentional self-harm,45-49,JPN,All,1844,9679218,Japan
2020,Intentional self-harm,9-May,JPN,All,0,5037460,Japan
2020,Intentional self-harm,50-54,JPN,All,1746,8569317,Japan
2020,Intentional self-harm,55-59,JPN,All,1575,7809254,Japan
2020,Intentional self-harm,60-64,JPN,All,1387,7352566,Japan
2020,Intentional self-harm,65-69,JPN,All,1306,8170011,Japan
2020,Intentional self-harm,70-74,JPN,All,1570,9139735,Japan
2020,Intentional self-harm,75-79,JPN,All,1308,7031238,Japan
2020,Intentional self-harm,80-84,JPN,All,1055,5382047,Japan
2020,Intentional self-harm,85-89,JPN,All,720,3731031,Japan
2020,Intentional self-harm,90-94,JPN,All,344,1806431,Japan
2020,Intentional self-harm,95+,JPN,All,77,579299,Japan
2020,Intentional self-harm,All,JPN,All,20243,123398962,Japan
2020,Intentional self-harm,Unknown,JPN,All,40,0,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,0,JPN,All,0,820767,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,1,JPN,All,0,854691,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,14-Oct,JPN,All,0,5314777,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,15-19,JPN,All,0,5618948,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,2,JPN,All,0,898601,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,20-24,JPN,All,0,5915893,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,25-29,JPN,All,3,5951370,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,3,JPN,All,0,922359,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,30-34,JPN,All,2,6363470,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,35-39,JPN,All,3,7228540,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,4,JPN,All,0,961834,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,40-44,JPN,All,5,8260105,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,45-49,JPN,All,21,9679218,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,9-May,JPN,All,0,5037460,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,50-54,JPN,All,24,8569317,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,55-59,JPN,All,45,7809254,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,60-64,JPN,All,66,7352566,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,65-69,JPN,All,68,8170011,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,70-74,JPN,All,77,9139735,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,75-79,JPN,All,71,7031238,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,80-84,JPN,All,52,5382047,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,85-89,JPN,All,29,3731031,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,90-94,JPN,All,5,1806431,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,95+,JPN,All,2,579299,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,All,JPN,All,473,123398962,Japan
2020,Mental and behavioural disorders due to psychoactive substance use,Unknown,JPN,All,0,0,Japan
2017,Intentional self-harm,0,JOR,All,0,NA,Jordan
2017,Intentional self-harm,4-Jan,JOR,All,0,NA,Jordan
2017,Intentional self-harm,14-Oct,JOR,All,0,NA,Jordan
2017,Intentional self-harm,15-19,JOR,All,1,NA,Jordan
2017,Intentional self-harm,20-24,JOR,All,3,NA,Jordan
2017,Intentional self-harm,25-29,JOR,All,2,NA,Jordan
2017,Intentional self-harm,30-34,JOR,All,2,NA,Jordan
2017,Intentional self-harm,35-39,JOR,All,3,NA,Jordan
2017,Intentional self-harm,40-44,JOR,All,0,NA,Jordan
2017,Intentional self-harm,45-49,JOR,All,1,NA,Jordan
2017,Intentional self-harm,9-May,JOR,All,0,NA,Jordan
2017,Intentional self-harm,50-54,JOR,All,0,NA,Jordan
2017,Intentional self-harm,55-59,JOR,All,0,NA,Jordan
2017,Intentional self-harm,60-64,JOR,All,1,NA,Jordan
2017,Intentional self-harm,65-69,JOR,All,1,NA,Jordan
2017,Intentional self-harm,70-74,JOR,All,0,NA,Jordan
2017,Intentional self-harm,75-79,JOR,All,0,NA,Jordan
2017,Intentional self-harm,80-84,JOR,All,0,NA,Jordan
2017,Intentional self-harm,85+,JOR,All,0,NA,Jordan
2017,Intentional self-harm,All,JOR,All,14,10215384,Jordan
2017,Intentional self-harm,Unknown,JOR,All,0,NA,Jordan
2018,Intentional self-harm,0,JOR,All,0,NA,Jordan
2018,Intentional self-harm,4-Jan,JOR,All,0,NA,Jordan
2018,Intentional self-harm,14-Oct,JOR,All,1,NA,Jordan
2018,Intentional self-harm,15-19,JOR,All,0,NA,Jordan
2018,Intentional self-harm,20-24,JOR,All,3,NA,Jordan
2018,Intentional self-harm,25-29,JOR,All,3,NA,Jordan
2018,Intentional self-harm,30-34,JOR,All,0,NA,Jordan
2018,Intentional self-harm,35-39,JOR,All,2,NA,Jordan
2018,Intentional self-harm,40-44,JOR,All,3,NA,Jordan
2018,Intentional self-harm,45-49,JOR,All,0,NA,Jordan
2018,Intentional self-harm,9-May,JOR,All,0,NA,Jordan
2018,Intentional self-harm,50-54,JOR,All,0,NA,Jordan
2018,Intentional self-harm,55-59,JOR,All,0,NA,Jordan
2018,Intentional self-harm,60-64,JOR,All,0,NA,Jordan
2018,Intentional self-harm,65-69,JOR,All,0,NA,Jordan
2018,Intentional self-harm,70-74,JOR,All,0,NA,Jordan
2018,Intentional self-harm,75-79,JOR,All,0,NA,Jordan
2018,Intentional self-harm,80-84,JOR,All,0,NA,Jordan
2018,Intentional self-harm,85+,JOR,All,0,NA,Jordan
2018,Intentional self-harm,All,JOR,All,12,10459864,Jordan
2018,Intentional self-harm,Unknown,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,0,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,4-Jan,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,14-Oct,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,15-19,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,20-24,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,25-29,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,30-34,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,35-39,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,40-44,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,45-49,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,9-May,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,50-54,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,55-59,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,60-64,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,65-69,JOR,All,1,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,70-74,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,75-79,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,80-84,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,85+,JOR,All,0,NA,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,All,JOR,All,1,10459864,Jordan
2018,Mental and behavioural disorders due to psychoactive substance use,Unknown,JOR,All,0,NA,Jordan
2017,Intentional self-harm,0,KAZ,All,0,392547,Kazakhstan
2017,Intentional self-harm,1,KAZ,All,0,395551.5,Kazakhstan
2017,Intentional self-harm,14-Oct,KAZ,All,48,1333587.5,Kazakhstan
2017,Intentional self-harm,15-19,KAZ,All,142,1112290.5,Kazakhstan
2017,Intentional self-harm,2,KAZ,All,0,393880.5,Kazakhstan
2017,Intentional self-harm,20-24,KAZ,All,245,1320912.5,Kazakhstan
2017,Intentional self-harm,25-29,KAZ,All,293,1607998.5,Kazakhstan
2017,Intentional self-harm,3,KAZ,All,0,387360,Kazakhstan
2017,Intentional self-harm,30-34,KAZ,All,322,1490746.5,Kazakhstan
2017,Intentional self-harm,35-39,KAZ,All,324,1255387.5,Kazakhstan
2017,Intentional self-harm,4,KAZ,All,0,377276.5,Kazakhstan
2017,Intentional self-harm,40-44,KAZ,All,304,1147695,Kazakhstan
2017,Intentional self-harm,45-49,KAZ,All,258,1061596.5,Kazakhstan
2017,Intentional self-harm,9-May,KAZ,All,3,1756141.5,Kazakhstan
2017,Intentional self-harm,50-54,KAZ,All,207,1024484,Kazakhstan
2017,Intentional self-harm,55-59,KAZ,All,169,966868.5,Kazakhstan
2017,Intentional self-harm,60-64,KAZ,All,117,709547.5,Kazakhstan
2017,Intentional self-harm,65-69,KAZ,All,65,524706.5,Kazakhstan
2017,Intentional self-harm,70-74,KAZ,All,42,250769,Kazakhstan
2017,Intentional self-harm,75-79,KAZ,All,72,297048.5,Kazakhstan
2017,Intentional self-harm,80-84,KAZ,All,32,145977.5,Kazakhstan
2017,Intentional self-harm,85-89,KAZ,All,18,62567.5,Kazakhstan
2017,Intentional self-harm,90-94,KAZ,All,3,18879.5,Kazakhstan
2017,Intentional self-harm,95+,KAZ,All,0,3955.5,Kazakhstan
2017,Intentional self-harm,All,KAZ,All,2664,18037775.5,Kazakhstan
2017,Intentional self-harm,Unknown,KAZ,All,0,0,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,0,KAZ,All,0,392547,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,1,KAZ,All,0,395551.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,14-Oct,KAZ,All,0,1333587.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,15-19,KAZ,All,0,1112290.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,2,KAZ,All,0,393880.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,20-24,KAZ,All,2,1320912.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,25-29,KAZ,All,2,1607998.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,3,KAZ,All,0,387360,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,30-34,KAZ,All,5,1490746.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,35-39,KAZ,All,10,1255387.5,Kazakhstan
2017,Mental and behavioural disorders due to psychoactive substance use,4,KAZ,All,0,377276.5,Kazakhstan
